Date,Last Price
09/03/1992,227.583
06/03/1992,225.683
05/03/1992,226.36
04/03/1992,227.376
03/03/1992,227.739
02/03/1992,227.324
28/02/1992,227.687
27/02/1992,226.552
26/02/1992,225.785
25/02/1992,225.887
24/02/1992,225.632
21/02/1992,224.568
20/02/1992,225.175
19/02/1992,224.417
18/02/1992,224.467
17/02/1992,227.687
14/02/1992,226.449
13/02/1992,226.376
12/02/1992,228.728
11/02/1992,229.043
10/02/1992,230.362
07/02/1992,230.309
06/02/1992,229.043
05/02/1992,227.428
04/02/1992,227.221
03/02/1992,226.809
31/01/1992,224.669
30/01/1992,225.428
29/01/1992,225.734
28/01/1992,223.464
27/01/1992,223.314
24/01/1992,221.484
23/01/1992,222.37
22/01/1992,222.767
21/01/1992,223.164
20/01/1992,221.484
17/01/1992,224.316
16/01/1992,225.225
15/01/1992,224.82
14/01/1992,226.04
13/01/1992,228.467
10/01/1992,229.885
09/01/1992,227.726
08/01/1992,234.687
07/01/1992,234.681
06/01/1992,233.68
03/01/1992,230.693
02/01/1992,232.578
01/01/1992,233.65
31/12/1991,233.65
30/12/1991,234.587
27/12/1991,235.167
26/12/1991,239.272
25/12/1991,239.306
24/12/1991,239.029
23/12/1991,238.104
20/12/1991,237.114
19/12/1991,235.806
18/12/1991,234.845
17/12/1991,235.081
16/12/1991,234.458
13/12/1991,233.823
12/12/1991,233.601
11/12/1991,233.503
10/12/1991,232.561
09/12/1991,232.828
06/12/1991,232.939
05/12/1991,231.567
04/12/1991,231.376
03/12/1991,230.081
02/12/1991,230.336
29/11/1991,229.968
28/11/1991,229.728
27/11/1991,230.53
26/11/1991,226.494
25/11/1991,229.309
22/11/1991,232.83
21/11/1991,232.123
20/11/1991,233.158
19/11/1991,234.443
18/11/1991,231.512
15/11/1991,232.464
14/11/1991,230.74
13/11/1991,230.924
12/11/1991,229.558
11/11/1991,230.451
08/11/1991,229.989
07/11/1991,229.699
06/11/1991,230.248
05/11/1991,230.2
04/11/1991,228.991
01/11/1991,230.37
31/10/1991,227.14
30/10/1991,228.617
29/10/1991,225.779
28/10/1991,224.098
25/10/1991,225.022
24/10/1991,224.515
23/10/1991,223.49
22/10/1991,224.352
21/10/1991,224.529
18/10/1991,224.139
17/10/1991,223.178
16/10/1991,221.879
15/10/1991,221.634
14/10/1991,221.766
11/10/1991,223.655
10/10/1991,223.55
09/10/1991,223.965
08/10/1991,221.625
07/10/1991,224.206
04/10/1991,225.68
03/10/1991,229.109
02/10/1991,232.203
01/10/1991,232.834
30/09/1991,232.62
27/09/1991,232.61
26/09/1991,230.501
25/09/1991,230.809
24/09/1991,230.495
23/09/1991,231.906
20/09/1991,232.595
19/09/1991,231.273
18/09/1991,232.047
17/09/1991,233.248
16/09/1991,232.284
13/09/1991,231.718
12/09/1991,232.259
11/09/1991,233.868
10/09/1991,233.425
09/09/1991,233.868
06/09/1991,233.974
05/09/1991,230.232
04/09/1991,229.401
03/09/1991,230.554
02/09/1991,230.533
30/08/1991,230.113
29/08/1991,230.708
28/08/1991,229.324
27/08/1991,230.297
26/08/1991,230.297
23/08/1991,229.546
22/08/1991,230.949
21/08/1991,231.493
20/08/1991,226.037
19/08/1991,224.876
16/08/1991,227.657
15/08/1991,228.178
14/08/1991,230.188
13/08/1991,231.06
12/08/1991,231.913
09/08/1991,232.046
08/08/1991,232.886
07/08/1991,232.779
06/08/1991,232.641
05/08/1991,234.064
02/08/1991,230.954
01/08/1991,230.556
31/07/1991,231.828
30/07/1991,231.102
29/07/1991,232.516
26/07/1991,232.775
25/07/1991,232.435
24/07/1991,232.584
23/07/1991,230.126
22/07/1991,231.053
19/07/1991,230.805
18/07/1991,227.977
17/07/1991,225.72
16/07/1991,225.269
15/07/1991,225.76
12/07/1991,225.774
11/07/1991,222.49
10/07/1991,224.696
